"tau","beta1","beta3","beta.sd","omega","rho","FOI.0","I.0","seed","country","LogLik","seLogLik"
-1.51154403506234,-11.4539765946444,-10.1401812379226,-6.96213024130086,1.25923096835406,Inf,0,0,168847439,"Australia",-571.70644347407,0.000230434274209423
-1.49320935061573,-11.4828469610965,-10.1456249350028,-12.9304226731015,1.23667560738833,Inf,0,0,731837629,"Australia",-570.949823799954,4.89360522722995e-07
-1.50905231713386,-11.4704506933447,-10.1426495526194,-12.5042496379246,1.23480089744513,Inf,0,0,1071744979,"Australia",-571.285115526975,1.37178570098936e-06
-1.5051280160372,-11.4445783028385,-10.1422074804863,-12.1444535239952,1.23989813203275,Inf,0,0,158951279,"Australia",-571.086970341378,1.59576758468983e-06
-1.50853269675621,-11.4568299808504,-10.1418224979097,-9.1770186027817,1.23187666942559,Inf,0,0,672540097,"Australia",-571.215416336646,4.21415344616391e-05
-1.51544876911281,-11.4730271075484,-10.1418442230739,-9.62000712156191,1.25216636435556,Inf,0,0,573815475,"Australia",-571.663128087258,2.21282905697823e-05
-1.50098202783963,-11.486502056566,-10.1442181928255,-5.73657869727521,1.22424040183943,Inf,0,0,254420313,"Australia",-571.125446516844,0.00103961097086255
-1.5508746735124,-11.4767967922565,-10.1354810406066,-3.80406091636182,1.23640146135226,Inf,0,0,44049191,"Australia",-572.820794891976,0.00823252848026529
-1.4932980015101,-11.4811814351673,-10.1460186564684,-16.533513753828,1.22549863888807,Inf,0,0,235279374,"Australia",-570.812551886252,2.17338137654159e-08
-1.52306325271043,-11.462775373218,-10.1393955310671,-19.3049901420446,1.23951460794589,Inf,0,0,383583558,"Australia",-571.808525544688,1.27043151236196e-09
-1.52528689593453,-11.4923641074384,-10.1358798610065,-21.5890084581336,1.2548975102702,Inf,0,0,611799561,"Australia",-572.817187988711,1.2361629468588e-10
-1.52369046540587,-11.495103384529,-10.1404572214772,-7.12075764726737,1.23413600273458,Inf,0,0,251147849,"Australia",-572.014396236434,0.000172835078372663
-1.59223407727958,-11.4480584639044,-10.1367149886667,-2.58964004049231,1.23597423703758,Inf,0,0,468406536,"Australia",-572.022037378391,0.0269821229081389
-1.49935934659341,-11.4735787970299,-10.1467578943383,-4.57965035605001,1.23601675050877,Inf,0,0,931112488,"Australia",-570.756973532691,0.00324486790684862
-1.50830936925232,-11.517469346456,-10.1426166319206,-16.8026900969131,1.23231802540486,Inf,0,0,423660844,"Australia",-571.822587826744,1.36600672502051e-08
-1.4882909365351,-11.470743214821,-10.1453515255666,-10.1784714341118,1.23699740472615,Inf,0,0,79830724,"Australia",-570.821642295598,1.63993271447237e-05
-1.57372253849094,-11.4464112500998,-10.1437411251673,-2.4948791662601,1.26509231239751,Inf,0,0,76234357,"Australia",-571.035514830361,0.0304025818052996
-1.50375531057714,-11.479218818028,-10.1447017392628,-7.72161591099897,1.24005935725501,Inf,0,0,43940863,"Australia",-571.13603505419,0.000147802430527332
-1.5029822142976,-11.47120719598,-10.1406770771136,-19.7105580764659,1.23063993995223,Inf,0,0,346263700,"Australia",-571.429807739629,1.09332662026875e-09
-1.53027109760112,-11.4353733194027,-10.1350902595941,-15.6549299010323,1.25548413403021,Inf,0,0,231463589,"Australia",-572.366671210747,4.95138568041426e-08
-1.51078562567171,-11.4543968180838,-10.1392463087833,-7.27421045846389,1.2386121820277,Inf,0,0,235155079,"Australia",-571.574054229082,0.000163435355156356
-1.50017698859221,-11.4971601505718,-10.1513918947664,-4.31378539496006,1.2347242950881,Inf,0,0,139438277,"Australia",-570.520003299845,0.00284833686904702
-1.49073037445063,-11.4680219333448,-10.1465262742996,-8.27696685267927,1.23898073077366,Inf,0,0,307299921,"Australia",-570.701416262493,0.000106623374228889
-1.51065406671907,-11.4667651304715,-10.1404067442085,-5.83149699876394,1.23187162989378,Inf,0,0,942459895,"Australia",-571.503237383645,0.000974292939487666
-1.51355247244196,-11.4653967749277,-10.1426276538121,-5.74774923630267,1.23406611545299,Inf,0,0,703687603,"Australia",-571.278078257856,0.0016133162183901
-1.53351543024058,-11.5045856267072,-10.1402410801636,-14.9010118469764,1.22795477851947,Inf,0,0,5560037,"Australia",-572.275809666878,1.60526582902623e-07
-1.50031080835355,-11.4512193802841,-10.1435719301676,-8.10330100567527,1.24330416341616,Inf,0,0,460425689,"Australia",-570.979792602665,0.000116830960618194
-1.51305976502197,-11.482487780136,-10.1437185081369,-13.811638787206,1.22534055506097,Inf,0,0,44054659,"Australia",-571.27521032158,2.38958966694526e-07
-1.50222739022158,-11.4672663949837,-10.1469399193563,-5.52363895913129,1.23460485143082,Inf,0,0,896045452,"Australia",-570.706785212969,0.00190947806725335
-1.50971300263407,-11.4368509356386,-10.1370861089778,-6.78886153643696,1.24017754585136,Inf,0,0,850804729,"Australia",-571.674835523261,0.000378289586330465
-1.50939720057571,-11.4412413372477,-10.1329764989514,-5.49208395589414,1.21523437434864,Inf,0,0,180295257,"Australia",-572.08798731122,0.00131314248474556
-1.50439058037599,-11.4681774430519,-10.1381719032299,-6.25460965083824,1.2260209864086,Inf,0,0,961149918,"Australia",-571.686385232478,0.000776448374564551
-1.52164591932547,-11.4647288795254,-10.1430375074703,-9.53393392239455,1.23274199468542,Inf,0,0,786571202,"Australia",-571.323530163487,1.60907486343268e-05
-1.53472675601661,-11.4732564984098,-10.1400577727195,-15.289686041293,1.22574476435449,Inf,0,0,508064581,"Australia",-571.921652560639,5.41245494257154e-08
-1.50169096158944,-11.4695194778208,-10.1415700332877,-8.62751937746136,1.2387742954253,Inf,0,0,772240984,"Australia",-571.35809096941,6.43344565365598e-05
-1.51838140096452,-11.4707369451044,-10.1409132399765,-12.3911939522144,1.22267465213291,Inf,0,0,534452999,"Australia",-571.526061916758,1.4089540784158e-06
-1.51421701949898,-11.4760088628073,-10.1435566743678,-18.0136537239004,1.24035740205526,Inf,0,0,159107222,"Australia",-571.350733322762,6.99880417333495e-09
-1.51994821671635,-11.4958634798019,-10.148459366539,-10.4056631055573,1.22914502750877,Inf,0,0,494047401,"Australia",-571.024368303,8.66789146732213e-06
-1.49771095689313,-11.47123192622,-10.1443491657384,-16.6932041185867,1.23906502192265,Inf,0,0,223887474,"Australia",-571.025299495576,2.82123859223654e-08
-1.60630665673584,-11.3976415902979,-10.1353743885186,-2.43451726919024,1.24487021803739,Inf,0,0,1018414849,"Australia",-571.630857468987,0.0256453884959632
-1.49935967438747,-11.4512981236661,-10.1447655849326,-10.0910302743111,1.23652744748466,Inf,0,0,633502766,"Australia",-570.781052262976,1.68690250580086e-05
-1.52060934260097,-11.484156686493,-10.1372025582299,-8.28929237897748,1.23848327985818,Inf,0,0,970394938,"Australia",-572.281175006733,9.10157927421892e-05
-1.49262701610578,-11.4637944063623,-10.1473506416446,-8.18905978965391,1.23055707126475,Inf,0,0,387419493,"Australia",-570.523600523045,9.19129854822329e-05
-1.5214779275448,-11.4588781701925,-10.136291920911,-8.0975506110045,1.25058198388397,Inf,0,0,166518397,"Australia",-572.251542721701,0.000122813285299603
-1.47951684240586,-11.4837056163394,-10.1492579895854,-4.60402338678841,1.22248132698226,Inf,0,0,249536988,"Australia",-570.387989505411,0.00375450301530609
-1.50828997619264,-11.4763408911475,-10.1465914058824,-8.19595884397294,1.24459301957552,Inf,0,0,529094288,"Australia",-570.992064620181,7.42896693744799e-05
-1.52841069706562,-11.4912555480956,-10.1414012172105,-7.16121416433419,1.2348327302958,Inf,0,0,622200334,"Australia",-571.932042169447,0.00021340598785479
-1.53005238115739,-11.441587696414,-10.1309429259943,-3.53761865596954,1.24842014567415,Inf,0,0,975703877,"Australia",-572.704443621269,0.0121439163554698
-1.53084341309771,-11.4592016700283,-10.141156694188,-3.34158116863108,1.22816316162085,Inf,0,0,543423684,"Australia",-571.342470702579,0.0121713359582736
-1.51581395885528,-11.4723089153985,-10.1448367666565,-10.0842921900833,1.23200927760696,Inf,0,0,990602047,"Australia",-571.117522470194,1.45821099416981e-05
-1.51620655170114,-11.4682732108498,-10.1444041423702,-8.55343556637613,1.24413150557439,Inf,0,0,186515400,"Australia",-571.236233451215,4.953584934926e-05
-1.50818985575399,-11.4386937955582,-10.1446752136239,-6.6107536332597,1.23848800241753,Inf,0,0,544113532,"Australia",-570.783950647645,0.000576444696764846
-1.50355389844082,-11.4722790070842,-10.1394401395011,-14.2712064041837,1.24855173892838,Inf,0,0,822547820,"Australia",-571.760445398185,2.60881968719552e-07
-1.4955390447634,-11.4494330865703,-10.1488655572126,-9.47002280348277,1.23110561714207,Inf,0,0,516557152,"Australia",-570.270012058051,2.59223610880967e-05
-1.5037061813983,-11.4490912030236,-10.1418846810654,-5.72405118768642,1.24390732860589,Inf,0,0,922311713,"Australia",-571.186748443059,0.00077530771679004
-1.49840050185817,-11.4560979269898,-10.1435052683801,-16.714108788376,1.22437744472469,Inf,0,0,609850129,"Australia",-570.876245684181,1.80631400630255e-08
-1.51549918865972,-11.4768944371035,-10.1434743856668,-3.35022112295812,1.23487842695465,Inf,0,0,946726232,"Australia",-571.150378093721,0.0145845748314483
-1.49520151042369,-11.4724245206785,-10.1444810638969,-17.5326328354964,1.23868502381877,Inf,0,0,283860642,"Australia",-570.998738733393,8.07252140318816e-09
-1.52597495628068,-11.4700351058177,-10.1376769212056,-14.9928366606887,1.2369573508069,Inf,0,0,66419473,"Australia",-572.120817175639,4.83766116359763e-08
-1.50825767897063,-11.4748340770612,-10.143867612561,-12.7807321184874,1.21738330210262,Inf,0,0,233270816,"Australia",-571.083994311731,9.04658932814096e-07
-1.53128485032132,-11.4717509497489,-10.1349047677386,-11.9201415235064,1.21702422483978,Inf,0,0,331922016,"Australia",-572.457216898984,1.65761492395592e-06
-1.49468555835148,-11.4449411504129,-10.1424103984572,-9.00211263815726,1.22592090857012,Inf,0,0,662614222,"Australia",-570.878597562144,4.5787410193632e-05
-1.59450689889818,-11.4746340391882,-10.139400388646,-2.47267252213914,1.23322637665482,Inf,0,0,969152771,"Australia",-571.853194365181,0.0183062442562902
-1.53648017209762,-11.4691980424463,-10.1397463175574,-9.92524330717193,1.2558333335435,Inf,0,0,204237379,"Australia",-572.24748830347,1.90923767133555e-05
-1.50732037291075,-11.4537460292956,-10.1395019219547,-6.39079204673026,1.23187725644157,Inf,0,0,496261287,"Australia",-571.445682973141,0.000826104782546608
-1.55361991391656,-11.4428816910989,-10.1343295279005,-3.00953940923385,1.2338421288252,Inf,0,0,368645255,"Australia",-572.19248577569,0.0214705143504521
-1.51898151344878,-11.468464877695,-10.1369312301609,-3.65702957424554,1.23420551507588,Inf,0,0,1027089922,"Australia",-571.963986818768,0.00579678815346132
-1.49456657939755,-11.4649721660238,-10.1455215417361,-19.696338730918,1.24752289426655,Inf,0,0,718172344,"Australia",-570.891867922807,1.10661521377386e-09
-1.48837893338894,-11.4512568283793,-10.1466985885873,-12.1199717179746,1.22264497863423,Inf,0,0,411737569,"Australia",-570.410346103926,1.10892509564085e-06
-1.57181579940475,-11.4782793600548,-10.1372981082852,-2.75131756721075,1.24951522980915,Inf,0,0,200512857,"Australia",-572.353201200122,0.0194962040749245
-1.52930620482054,-11.4613745372806,-10.137324748236,-15.7589150549203,1.22851202086744,Inf,0,0,492557858,"Australia",-572.057245520463,5.75815755546228e-08
-1.56154331505818,-11.4426393954826,-10.146811888049,-2.57057818971647,1.2661377690145,Inf,0,0,46254995,"Australia",-570.651679065384,0.0253612599417496
-1.55274905600266,-11.4684750385516,-10.1474345433807,-2.81152138593419,1.23314708615111,Inf,0,0,204335551,"Australia",-570.667023354434,0.0165337255895999
-1.5496701560722,-11.4776634950944,-10.1478659353031,-3.02495163534171,1.23403702752591,Inf,0,0,235589453,"Australia",-570.909951887226,0.0138896554737167
-1.53253527697615,-11.4938518959411,-10.1425296196599,-4.71638214496175,1.25761177637363,Inf,0,0,758227967,"Australia",-572.144022871759,0.0037793168064842
-1.52040671665995,-11.4646247323844,-10.140155349232,-7.26791536610808,1.25155890400779,Inf,0,0,243782241,"Australia",-571.83107285525,0.000198720392443164
-1.50908139764211,-11.4573353773808,-10.1478412529201,-4.21764425179444,1.24585860430138,Inf,0,0,862451039,"Australia",-570.657709132249,0.00306791544692615
-1.49430933958542,-11.4830978783564,-10.1445686091479,-6.58843794283194,1.24329294301409,Inf,0,0,627750503,"Australia",-571.138404976383,0.000472982299083227
-1.55298689727201,-11.4258240107831,-10.1427076103814,-2.45407194511305,1.21657520103182,Inf,0,0,194668377,"Australia",-570.378035553855,0.024166463240251
-1.59466337054214,-11.4419452069605,-10.1408048163617,-2.40492022191931,1.27466503927975,Inf,0,0,268652065,"Australia",-571.541078051736,0.0464296021462155
-1.48832574021438,-11.4609232973046,-10.1436044333739,-19.2047079982481,1.24365019584941,Inf,0,0,335378299,"Australia",-570.978276113148,1.27133596262213e-09
-1.48156711089607,-11.4599803738661,-10.1493994485915,-9.24235988947888,1.23711066006056,Inf,0,0,1063011781,"Australia",-570.261571756483,4.07786145286901e-05
-1.53620063108403,-11.4536445294757,-10.1369671960681,-6.20404683263342,1.23929238555094,Inf,0,0,57127072,"Australia",-572.220590076527,0.000858143782041882
-1.51457516807227,-11.4861006081347,-10.1397888967665,-16.9737649042813,1.23675606735778,Inf,0,0,881607840,"Australia",-571.882723834622,1.01581533216166e-08
-1.51899897562134,-11.4643266451294,-10.142088520399,-19.4323012469637,1.24220681489292,Inf,0,0,895901118,"Australia",-571.474648155562,1.43489005606526e-09
-1.52515206334045,-11.4800238038388,-10.1366013046909,-7.86708685971482,1.24255451350186,Inf,0,0,566197016,"Australia",-572.416175212168,0.000150638027698993
-1.52716507774352,-11.4843170378961,-10.1447395134803,-8.57240979640777,1.23576248200772,Inf,0,0,38143256,"Australia",-571.450704087361,7.48184803069992e-05
-1.54344706068709,-11.4538263768576,-10.139120661738,-6.51064779010284,1.2359403562412,Inf,0,0,408694811,"Australia",-572.058423453516,0.000567857545063059
-1.53021245389317,-11.4373407898716,-10.1311034431066,-16.2203873484676,1.2436168058487,Inf,0,0,921856520,"Australia",-572.771846241924,1.67610152611069e-08
-1.52484434947612,-11.4740991307941,-10.1413545966739,-3.8823077874219,1.24330193201849,Inf,0,0,413285044,"Australia",-571.679105615551,0.0121346149728432
-1.53878632953809,-11.5142657633081,-10.1387610011907,-9.54014443519937,1.2354102930879,Inf,0,0,922693586,"Australia",-572.751032766257,2.43535546426555e-05
-1.5477678106073,-11.4605082991708,-10.1374680770803,-3.7284358546085,1.24015357174189,Inf,0,0,5340617,"Australia",-572.330160970011,0.0107834672916059
-1.51236408139095,-11.4842869752645,-10.1422561340478,-12.093671471076,1.24093039351429,Inf,0,0,546248650,"Australia",-571.576646854145,2.45728180680888e-06
-1.50605303725439,-11.4738007914977,-10.1437108191607,-13.0536121376253,1.24835228992559,Inf,0,0,304754431,"Australia",-571.299112647859,7.8471142552552e-07
-1.51783979020642,-11.4737811359049,-10.1370027037528,-11.1172362849579,1.25217743603928,Inf,0,0,649390046,"Australia",-572.296345309943,3.20711694576007e-06
-1.49224798038153,-11.4825251310714,-10.1487040763566,-9.28047418236033,1.20592039778371,Inf,0,0,882853328,"Australia",-570.474721913665,3.49661856906115e-05
-1.54000360436783,-11.4461229827175,-10.1374301018975,-22.686932137239,1.26085487048675,Inf,0,0,116954100,"Australia",-572.425780418662,3.41122866800817e-11
-1.51581465493872,-11.4962814438003,-10.1479790176293,-21.4797011024799,1.23544299459615,Inf,0,0,100476963,"Australia",-571.072099347951,1.70393378318612e-10
-1.51170047386052,-11.4824175182041,-10.1474452177987,-3.79929360930726,1.24171454380813,Inf,0,0,53669974,"Australia",-570.878418984313,0.00793739403647858
-1.49596522253841,-11.4712696080668,-10.1457119136711,-4.51805316613565,1.22765996447223,Inf,0,0,467836447,"Australia",-570.761354083511,0.00433691807477343
-1.50676563490382,-11.4577770474201,-10.1366306390981,-8.99667524875606,1.23990939654738,Inf,0,0,618243468,"Australia",-571.898664073792,2.85348309815645e-05
-1.50503056736572,-11.4627309294955,-10.1390959268032,-6.66224287194938,1.23624531688143,Inf,0,0,330307883,"Australia",-571.593561546273,0.000549669066214295
-1.50551351707898,-11.4779605218372,-10.145536080612,-6.96769346075883,1.24572578927222,Inf,0,0,507199010,"Australia",-571.105497014221,0.000361400151982287
-1.55719485413128,-11.4858266554211,-10.1424891282282,-2.49994525542664,1.19821500847035,Inf,0,0,597417140,"Australia",-571.153527196316,0.0228744413825117
-1.51106613119518,-11.4550445451529,-10.1449917781477,-19.0825350293996,1.23754734844051,Inf,0,0,241607388,"Australia",-570.916531918873,1.36419592272927e-09
-1.50504643750054,-11.5259914274599,-10.1468992047384,-4.76886945595747,1.2568958166011,Inf,0,0,939740689,"Australia",-571.668445634672,0.00316842064676357
-1.52923224726365,-11.46300575682,-10.1419816335537,-9.44688095149888,1.24796919079075,Inf,0,0,90968009,"Australia",-571.687258896807,2.43909450608225e-05
-1.50632621914274,-11.4798247139574,-10.1457927906452,-10.715583811816,1.22786276984859,Inf,0,0,549435400,"Australia",-570.954250644115,8.29081400909382e-06
-1.53695349763056,-11.4748898888741,-10.1353785103714,-11.9442431898679,1.23416062369595,Inf,0,0,303845519,"Australia",-572.632999633913,2.65352323055826e-06
-1.54765693793533,-11.4296211052597,-10.1329550757798,-5.21973964557049,1.24428864689416,Inf,0,0,887180085,"Australia",-572.765331787689,0.00249280436713915
-1.59268181232741,-11.403192768324,-10.1444688204592,-2.50993405051696,1.26625004444489,Inf,0,0,711709718,"Australia",-570.778930192671,0.0429187468082
-1.51220596172338,-11.4484148415596,-10.1395878172876,-7.95748674103862,1.22947847699726,Inf,0,0,795450369,"Australia",-571.422807080485,0.000113988395458647
