 YYYY,  MM,  DD, YYYYMMDD, WODC_Format , DOY ,  Hour ,  Total_Ozone ,  Wavelength  ,  Kind_of_Obs.
 2008,  12,  08, 20081208, 2100190   ,343  , 21    ,    190       ,     AD       ,  Direct_Sun  
 2008,  12,  09, 20081209, 2200206   ,344  , 22    ,    206       ,     AD       ,  Direct_Sun  
 2008,  12,  10, 20081210, 2600245   ,346  ,  2    ,    245       ,     AD       ,  Direct_Sun  
 2008,  12,  11, 20081211, 2100228   ,346  , 21    ,    228       ,     AD       ,  Direct_Sun  
 2008,  12,  12, 20081212, 2700199   ,348  ,  3    ,    199       ,     AD       ,  Direct_Sun  
 2008,  12,  13, 20081213, 2400196   ,349  ,  0    ,    196       ,     AD       ,  Direct_Sun  
 2008,  12,  14, 20081214, 2300237   ,349  , 23    ,    237       ,     AD       ,  Direct_Sun  
 2008,  12,  15, 20081215, 2300255   ,350  , 23    ,    255       ,     AD       ,  Direct_Sun  
 2008,  12,  16, 20081216, 2100251   ,351  , 21    ,    251       ,     AD       ,  Direct_Sun  
 2008,  12,  17, 20081217, 2200247   ,352  , 22    ,    247       ,     AD       ,  Direct_Sun  
 2008,  12,  18, 20081218, 2200264   ,353  , 22    ,    264       ,     AD       ,  Direct_Sun  
 2008,  12,  19, 20081219, 2900303   ,355  ,  5    ,    303       ,     AD       ,  Direct_Sun  
 2008,  12,  20, 20081220, 2500300   ,356  ,  1    ,    300       ,     AD       ,  Direct_Sun  
 2008,  12,  21, 20081221, 2100281   ,356  , 21    ,    281       ,     AD       ,  Direct_Sun  
 2008,  12,  22, 20081222, 2400275   ,358  ,  0    ,    275       ,     AD       ,  Direct_Sun  
 2008,  12,  23, 20081223, 2100260   ,358  , 21    ,    260       ,     AD       ,  Direct_Sun  
 2008,  12,  24, 20081224, 2300261   ,359  , 23    ,    261       ,     AD       ,  Direct_Sun  
 2008,  12,  25, 20081225, 2200269   ,360  , 22    ,    269       ,     AD       ,  Direct_Sun  
 2008,  12,  26, 20081226, 2100281   ,361  , 21    ,    281       ,     AD       ,  Direct_Sun  
 2008,  12,  27, 20081227, 2400290   ,363  ,  0    ,    290       ,     AD       ,  Direct_Sun  
 2008,  12,  28, 20081228, 2125301   ,363  , 21    ,    301       ,     CD       ,  Zenith_Cloud
 2008,  12,  29, 20081229, 2100265   ,364  , 21    ,    265       ,     AD       ,  Direct_Sun  
 2008,  12,  30, 20081230, 2300266   ,365  , 23    ,    266       ,     AD       ,  Direct_Sun  
 2009,  01,  01, 20090101, 2420295   ,  2  ,  0    ,    295       ,     CD       ,  Direct_Sun  
 2009,  01,  02, 20090102, 2220279   ,  2  , 22    ,    279       ,     CD       ,  Direct_Sun  
 2009,  01,  03, 20090103, 2325284   ,  3  , 23    ,    284       ,     CD       ,  Zenith_Cloud
 2009,  01,  04, 20090104, 2125284   ,  4  , 21    ,    284       ,     CD       ,  Zenith_Cloud
 2009,  01,  05, 20090105, 2600271   ,  6  ,  2    ,    271       ,     AD       ,  Direct_Sun  
 2009,  01,  06, 20090106, 2100269   ,  6  , 21    ,    269       ,     AD       ,  Direct_Sun  
 2009,  01,  07, 20090107, 2300275   ,  7  , 23    ,    275       ,     AD       ,  Direct_Sun  
 2009,  01,  08, 20090108, 2300282   ,  8  , 23    ,    282       ,     AD       ,  Direct_Sun  
 2009,  01,  09, 20090109, 2224274   ,  9  , 22    ,    274       ,     CD       ,  Zenith_Cloud
 2009,  01,  10, 20090110, 2300278   , 10  , 23    ,    278       ,     AD       ,  Direct_Sun  
 2009,  01,  11, 20090111, 2100277   , 11  , 21    ,    277       ,     AD       ,  Direct_Sun  
 2009,  01,  12, 20090112, 2200280   , 12  , 22    ,    280       ,     AD       ,  Direct_Sun  
 2009,  01,  13, 20090113, 2100276   , 13  , 21    ,    276       ,     AD       ,  Direct_Sun  
 2009,  01,  14, 20090114, 2625277   , 15  ,  2    ,    277       ,     CD       ,  Zenith_Cloud
 2009,  01,  15, 20090115, 2100273   , 15  , 21    ,    273       ,     AD       ,  Direct_Sun  
 2009,  01,  16, 20090116, 2300273   , 16  , 23    ,    273       ,     AD       ,  Direct_Sun  
 2009,  01,  17, 20090117, 2400281   , 18  ,  0    ,    281       ,     AD       ,  Direct_Sun  
 2009,  01,  18, 20090118, 2900274   , 19  ,  5    ,    274       ,     AD       ,  Direct_Sun  
 2009,  01,  19, 20090119, 2700275   , 20  ,  3    ,    275       ,     AD       ,  Direct_Sun  
 2009,  01,  20, 20090120, 2600275   , 21  ,  2    ,    275       ,     AD       ,  Direct_Sun  
 2009,  01,  21, 20090121, 2300273   , 21  , 23    ,    273       ,     AD       ,  Direct_Sun  
 2009,  01,  22, 20090122, 2100282   , 22  , 21    ,    282       ,     AD       ,  Direct_Sun  
 2009,  01,  23, 20090123, 2100279   , 23  , 21    ,    279       ,     AD       ,  Direct_Sun  
 2009,  01,  24, 20090124, 2540286   , 25  ,  1    ,    286       ,     ADFI     ,  Direct_Sun  
 2009,  01,  26, 20090126, 2140278   , 26  , 21    ,    278       ,     ADFI     ,  Direct_Sun  
 2009,  01,  27, 20090127, 2660282   , 28  ,  2    ,    282       ,     CDFI     ,  Direct_Sun  
 2009,  01,  28, 20090128, 2540273   , 29  ,  1    ,    273       ,     ADFI     ,  Direct_Sun  
 2009,  01,  29, 20090129, 2740273   , 30  ,  3    ,    273       ,     ADFI     ,  Direct_Sun  
 2009,  01,  30, 20090130, 2520281   , 31  ,  1    ,    281       ,     CD       ,  Direct_Sun  
 2009,  02,  01, 20090201, 2720280   , 33  ,  3    ,    280       ,     CD       ,  Direct_Sun  
 2009,  02,  02, 20090202, 2820271   , 34  ,  4    ,    271       ,     CD       ,  Direct_Sun  
 2009,  02,  03, 20090203, 2120269   , 34  , 21    ,    269       ,     CD       ,  Direct_Sun  
 2009,  02,  04, 20090204, 2760259   , 36  ,  3    ,    259       ,     CDFI     ,  Direct_Sun  
 2009,  02,  05, 20090205, 2160268   , 36  , 21    ,    268       ,     CDFI     ,  Direct_Sun  
 2009,  02,  06, 20090206, 2560265   , 38  ,  1    ,    265       ,     CDFI     ,  Direct_Sun  
 2009,  02,  07, 20090207, 2560257   , 39  ,  1    ,    257       ,     CDFI     ,  Direct_Sun  
 2009,  02,  08, 20090208, 2260251   , 39  , 22    ,    251       ,     CDFI     ,  Direct_Sun  
 2009,  02,  09, 20090209, 2160254   , 40  , 21    ,    254       ,     CDFI     ,  Direct_Sun  
 2009,  02,  10, 20090210, 2160256   , 41  , 21    ,    256       ,     CDFI     ,  Direct_Sun  
 2009,  02,  11, 20090211, 2660264   , 43  ,  2    ,    264       ,     CDFI     ,  Direct_Sun  
 2009,  02,  12, 20090212, 2160259   , 43  , 21    ,    259       ,     CDFI     ,  Direct_Sun  
 2009,  02,  13, 20090213, 2560254   , 45  ,  1    ,    254       ,     CDFI     ,  Direct_Sun  
 2009,  02,  14, 20090214, 2560252   , 46  ,  1    ,    252       ,     CDFI     ,  Direct_Sun  
 2009,  02,  15, 20090215, 2260253   , 46  , 22    ,    253       ,     CDFI     ,  Direct_Sun  
 2009,  02,  16, 20090216, 2560260   , 48  ,  1    ,    260       ,     CDFI     ,  Direct_Sun  
 2009,  02,  17, 20090217, 2260251   , 48  , 22    ,    251       ,     CDFI     ,  Direct_Sun  
 2009,  02,  18, 20090218, 2860254   , 50  ,  4    ,    254       ,     CDFI     ,  Direct_Sun  
 2009,  02,  19, 20090219, 2160253   , 50  , 21    ,    253       ,     CDFI     ,  Direct_Sun  
 2009,  02,  20, 20090220, 2260247   , 51  , 22    ,    247       ,     CDFI     ,  Direct_Sun  
 2009,  02,  21, 20090221, 2360245   , 52  , 23    ,    245       ,     CDFI     ,  Direct_Sun  
 2009,  02,  22, 20090222, 2860234   , 54  ,  4    ,    234       ,     CDFI     ,  Direct_Sun  
 2009,  02,  23, 20090223, 2160240   , 54  , 21    ,    240       ,     CDFI     ,  Direct_Sun  
 2009,  02,  24, 20090224, 2660243   , 56  ,  2    ,    243       ,     CDFI     ,  Direct_Sun  
 2009,  02,  25, 20090225, 2160237   , 56  , 21    ,    237       ,     CDFI     ,  Direct_Sun  
 2009,  02,  26, 20090226, 2260233   , 57  , 22    ,    233       ,     CDFI     ,  Direct_Sun  
 2009,  02,  27, 20090227, 2260241   , 58  , 22    ,    241       ,     CDFI     ,  Direct_Sun  
 2009,  02,  28, 20090228, 2360237   , 59  , 23    ,    237       ,     CDFI     ,  Direct_Sun  
 2009,  03,  01, 20090301, 2260242   , 60  , 22    ,    242       ,     CDFI     ,  Direct_Sun  
 2009,  03,  02, 20090302, 2360249   , 61  , 23    ,    249       ,     CDFI     ,  Direct_Sun  
 2009,  03,  03, 20090303, 2160244   , 62  , 21    ,    244       ,     CDFI     ,  Direct_Sun  
 2009,  05,  07, 20090507, 1161197   ,127  , 11    ,    197       ,     CDFI     ,  Direct_Moon 
 2009,  05,  08, 20090508, 1441214   ,128  , 14    ,    214       ,     ADFI     ,  Direct_Moon 
 2009,  05,  09, 20090509, 1361213   ,129  , 13    ,    213       ,     CDFI     ,  Direct_Moon 
 2009,  05,  10, 20090510, 1641195   ,130  , 16    ,    195       ,     ADFI     ,  Direct_Moon 
 2009,  05,  11, 20090511, 1341205   ,131  , 13    ,    205       ,     ADFI     ,  Direct_Moon 
 2009,  05,  12, 20090512, 1241223   ,132  , 12    ,    223       ,     ADFI     ,  Direct_Moon 
 2009,  05,  13, 20090513, 1261230   ,133  , 12    ,    230       ,     CDFI     ,  Direct_Moon 
 2009,  05,  14, 20090514, 1361234   ,134  , 13    ,    234       ,     CDFI     ,  Direct_Moon 
 2009,  05,  15, 20090515, 1361232   ,135  , 13    ,    232       ,     CDFI     ,  Direct_Moon 
 2009,  06,  04, 20090604, 1061235   ,155  , 10    ,    235       ,     CDFI     ,  Direct_Moon 
 2009,  06,  05, 20090605, 1261214   ,156  , 12    ,    214       ,     CDFI     ,  Direct_Moon 
 2009,  06,  06, 20090606, 1361214   ,157  , 13    ,    214       ,     CDFI     ,  Direct_Moon 
 2009,  06,  07, 20090607, 1341223   ,158  , 13    ,    223       ,     ADFI     ,  Direct_Moon 
 2009,  06,  08, 20090608, 1241224   ,159  , 12    ,    224       ,     ADFI     ,  Direct_Moon 
 2009,  06,  09, 20090609, 1441223   ,160  , 14    ,    223       ,     ADFI     ,  Direct_Moon 
 2009,  06,  10, 20090610, 1561220   ,161  , 15    ,    220       ,     CDFI     ,  Direct_Moon 
 2009,  06,  11, 20090611, 1961234   ,162  , 19    ,    234       ,     CDFI     ,  Direct_Moon 
 2009,  06,  12, 20090612, 1761234   ,163  , 17    ,    234       ,     CDFI     ,  Direct_Moon 
 2009,  07,  01, 20090701, 1161211   ,182  , 11    ,    211       ,     CDFI     ,  Direct_Moon 
 2009,  07,  02, 20090702, 1361238   ,183  , 13    ,    238       ,     CDFI     ,  Direct_Moon 
 2009,  07,  03, 20090703, 1041239   ,184  , 10    ,    239       ,     ADFI     ,  Direct_Moon 
 2009,  07,  04, 20090704, 1461215   ,185  , 14    ,    215       ,     CDFI     ,  Direct_Moon 
 2009,  07,  05, 20090705, 1461224   ,186  , 14    ,    224       ,     CDFI     ,  Direct_Moon 
 2009,  07,  06, 20090706, 1061245   ,187  , 10    ,    245       ,     CDFI     ,  Direct_Moon 
 2009,  07,  07, 20090707, 1261244   ,188  , 12    ,    244       ,     CDFI     ,  Direct_Moon 
 2009,  07,  08, 20090708, 1041233   ,189  , 10    ,    233       ,     ADFI     ,  Direct_Moon 
 2009,  07,  09, 20090709, 1241251   ,190  , 12    ,    251       ,     ADFI     ,  Direct_Moon 
 2009,  07,  30, 20090730, 0541235   ,211  ,  5    ,    235       ,     ADFI     ,  Direct_Moon 
 2009,  07,  31, 20090731, 0941217   ,212  ,  9    ,    217       ,     ADFI     ,  Direct_Moon 
 2009,  08,  01, 20090801, 1461219   ,213  , 14    ,    219       ,     CDFI     ,  Direct_Moon 
 2009,  08,  02, 20090802, 0961207   ,214  ,  9    ,    207       ,     CDFI     ,  Direct_Moon 
 2009,  08,  04, 20090804, 1161209   ,216  , 11    ,    209       ,     CDFI     ,  Direct_Moon 
 2009,  08,  05, 20090805, 1261227   ,217  , 12    ,    227       ,     CDFI     ,  Direct_Moon 
 2009,  08,  06, 20090806, 1361228   ,218  , 13    ,    228       ,     CDFI     ,  Direct_Moon 
 2009,  08,  07, 20090807, 1061212   ,219  , 10    ,    212       ,     CDFI     ,  Direct_Moon 
 2009,  08,  29, 20090829, 0661196   ,241  ,  6    ,    196       ,     CDFI     ,  Direct_Moon 
 2009,  08,  31, 20090831, 1161196   ,243  , 11    ,    196       ,     CDFI     ,  Direct_Moon 
 2009,  09,  01, 20090901, 1061191   ,244  , 10    ,    191       ,     CDFI     ,  Direct_Moon 
 2009,  09,  02, 20090902, 1161212   ,245  , 11    ,    212       ,     CDFI     ,  Direct_Moon 
 2009,  09,  03, 20090903, 1161202   ,246  , 11    ,    202       ,     CDFI     ,  Direct_Moon 
 2009,  10,  01, 20091001, 2260097   ,274  , 22    ,     97       ,     CDFI     ,  Direct_Sun  
 2009,  10,  02, 20091002, 2360097   ,275  , 23    ,     97       ,     CDFI     ,  Direct_Sun  
 2009,  10,  03, 20091003, 2260114   ,276  , 22    ,    114       ,     CDFI     ,  Direct_Sun  
 2009,  10,  05, 20091005, 2760108   ,279  ,  3    ,    108       ,     CDFI     ,  Direct_Sun  
 2009,  10,  06, 20091006, 2260114   ,279  , 22    ,    114       ,     CDFI     ,  Direct_Sun  
 2009,  10,  07, 20091007, 2460123   ,281  ,  0    ,    123       ,     CDFI     ,  Direct_Sun  
 2009,  10,  08, 20091008, 2860127   ,282  ,  4    ,    127       ,     CDFI     ,  Direct_Sun  
 2009,  10,  09, 20091009, 2360134   ,282  , 23    ,    134       ,     CDFI     ,  Direct_Sun  
 2009,  10,  10, 20091010, 2460122   ,284  ,  0    ,    122       ,     CDFI     ,  Direct_Sun  
 2009,  10,  11, 20091011, 2260133   ,284  , 22    ,    133       ,     CDFI     ,  Direct_Sun  
 2009,  10,  12, 20091012, 2160125   ,285  , 21    ,    125       ,     CDFI     ,  Direct_Sun  
 2009,  10,  13, 20091013, 2060127   ,286  , 20    ,    127       ,     CDFI     ,  Direct_Sun  
 2009,  10,  14, 20091014, 2360142   ,287  , 23    ,    142       ,     CDFI     ,  Direct_Sun  
 2009,  10,  15, 20091015, 2160172   ,288  , 21    ,    172       ,     CDFI     ,  Direct_Sun  
 2009,  10,  16, 20091016, 2360224   ,289  , 23    ,    224       ,     CDFI     ,  Direct_Sun  
 2009,  10,  17, 20091017, 2460225   ,291  ,  0    ,    225       ,     CDFI     ,  Direct_Sun  
 2009,  10,  18, 20091018, 2260232   ,291  , 22    ,    232       ,     CDFI     ,  Direct_Sun  
 2009,  10,  19, 20091019, 2160216   ,292  , 21    ,    216       ,     CDFI     ,  Direct_Sun  
 2009,  10,  20, 20091020, 2460186   ,294  ,  0    ,    186       ,     CDFI     ,  Direct_Sun  
 2009,  10,  21, 20091021, 2160164   ,294  , 21    ,    164       ,     CDFI     ,  Direct_Sun  
 2009,  10,  22, 20091022, 2460147   ,296  ,  0    ,    147       ,     CDFI     ,  Direct_Sun  
 2009,  10,  23, 20091023, 2360151   ,296  , 23    ,    151       ,     CDFI     ,  Direct_Sun  
 2009,  10,  24, 20091024, 2460158   ,298  ,  0    ,    158       ,     CDFI     ,  Direct_Sun  
 2009,  10,  25, 20091025, 2160155   ,298  , 21    ,    155       ,     CDFI     ,  Direct_Sun  
 2009,  10,  26, 20091026, 2260163   ,299  , 22    ,    163       ,     CDFI     ,  Direct_Sun  
 2009,  10,  27, 20091027, 2360159   ,300  , 23    ,    159       ,     CDFI     ,  Direct_Sun  
 2009,  10,  28, 20091028, 2360154   ,301  , 23    ,    154       ,     CDFI     ,  Direct_Sun  
 2009,  10,  29, 20091029, 2260165   ,302  , 22    ,    165       ,     CDFI     ,  Direct_Sun  
 2009,  10,  30, 20091030, 2260150   ,303  , 22    ,    150       ,     CDFI     ,  Direct_Sun  
 2009,  10,  31, 20091031, 2460142   ,305  ,  0    ,    142       ,     CDFI     ,  Direct_Sun  
 2009,  11,  02, 20091102, 2340138   ,306  , 23    ,    138       ,     ADFI     ,  Direct_Sun  
 2009,  11,  03, 20091103, 2640153   ,308  ,  2    ,    153       ,     ADFI     ,  Direct_Sun  
 2009,  11,  04, 20091104, 2140145   ,308  , 21    ,    145       ,     ADFI     ,  Direct_Sun  
 2009,  11,  05, 20091105, 2140141   ,309  , 21    ,    141       ,     ADFI     ,  Direct_Sun  
 2009,  11,  07, 20091107, 2140133   ,311  , 21    ,    133       ,     ADFI     ,  Direct_Sun  
 2009,  11,  08, 20091108, 2440135   ,313  ,  0    ,    135       ,     ADFI     ,  Direct_Sun  
 2009,  11,  09, 20091109, 2340146   ,313  , 23    ,    146       ,     ADFI     ,  Direct_Sun  
 2009,  11,  10, 20091110, 2340146   ,314  , 23    ,    146       ,     ADFI     ,  Direct_Sun  
 2009,  11,  11, 20091111, 2533133   ,316  ,  1    ,    133       ,     CC       ,  Zenith_Cloud
 2009,  11,  12, 20091112, 2140160   ,316  , 21    ,    160       ,     ADFI     ,  Direct_Sun  
 2009,  11,  13, 20091113, 2440185   ,318  ,  0    ,    185       ,     ADFI     ,  Direct_Sun  
 2009,  11,  23, 20091123, 2200217   ,327  , 22    ,    217       ,     AD       ,  Direct_Sun  
 2009,  11,  24, 20091124, 2100249   ,328  , 21    ,    249       ,     AD       ,  Direct_Sun  
 2009,  11,  25, 20091125, 2600276   ,330  ,  2    ,    276       ,     AD       ,  Direct_Sun  
 2009,  11,  26, 20091126, 2600286   ,331  ,  2    ,    286       ,     AD       ,  Direct_Sun  
 2009,  11,  27, 20091127, 2300279   ,331  , 23    ,    279       ,     AD       ,  Direct_Sun  
 2009,  11,  29, 20091129, 2300274   ,333  , 23    ,    274       ,     AD       ,  Direct_Sun  
 2009,  11,  30, 20091130, 2300277   ,334  , 23    ,    277       ,     AD       ,  Direct_Sun  
 2009,  12,  01, 20091201, 2300287   ,335  , 23    ,    287       ,     AD       ,  Direct_Sun  
 2009,  12,  02, 20091202, 2100287   ,336  , 21    ,    287       ,     AD       ,  Direct_Sun  
 2009,  12,  03, 20091203, 2100273   ,337  , 21    ,    273       ,     AD       ,  Direct_Sun  
 2009,  12,  04, 20091204, 2824260   ,339  ,  4    ,    260       ,     CD       ,  Zenith_Cloud
 2009,  12,  06, 20091206, 2200271   ,340  , 22    ,    271       ,     AD       ,  Direct_Sun  
 2009,  12,  07, 20091207, 2000277   ,341  , 20    ,    277       ,     AD       ,  Direct_Sun  
 2009,  12,  08, 20091208, 2400269   ,343  ,  0    ,    269       ,     AD       ,  Direct_Sun  
 2009,  12,  09, 20091209, 2800263   ,344  ,  4    ,    263       ,     AD       ,  Direct_Sun  
 2009,  12,  11, 20091211, 2624278   ,346  ,  2    ,    278       ,     CD       ,  Zenith_Cloud
 2009,  12,  12, 20091212, 3100277   ,347  ,  7    ,    277       ,     AD       ,  Direct_Sun  
 2009,  12,  13, 20091213, 2200275   ,347  , 22    ,    275       ,     AD       ,  Direct_Sun  
 2009,  12,  14, 20091214, 2300276   ,348  , 23    ,    276       ,     AD       ,  Direct_Sun  
 2009,  12,  15, 20091215, 2100275   ,349  , 21    ,    275       ,     AD       ,  Direct_Sun  
 2009,  12,  16, 20091216, 2400276   ,351  ,  0    ,    276       ,     AD       ,  Direct_Sun  
 2009,  12,  17, 20091217, 2400290   ,352  ,  0    ,    290       ,     AD       ,  Direct_Sun  
 2009,  12,  18, 20091218, 2300294   ,352  , 23    ,    294       ,     AD       ,  Direct_Sun  
 2009,  12,  19, 20091219, 2300296   ,353  , 23    ,    296       ,     AD       ,  Direct_Sun  
 2009,  12,  20, 20091220, 2400302   ,355  ,  0    ,    302       ,     AD       ,  Direct_Sun  
 2009,  12,  21, 20091221, 2200307   ,355  , 22    ,    307       ,     AD       ,  Direct_Sun  
 2009,  12,  22, 20091222, 2400309   ,357  ,  0    ,    309       ,     AD       ,  Direct_Sun  
 2009,  12,  23, 20091223, 2000312   ,357  , 20    ,    312       ,     AD       ,  Direct_Sun  
 2009,  12,  24, 20091224, 2300290   ,358  , 23    ,    290       ,     AD       ,  Direct_Sun  
 2009,  12,  25, 20091225, 2200291   ,359  , 22    ,    291       ,     AD       ,  Direct_Sun  
 2009,  12,  26, 20091226, 2200308   ,360  , 22    ,    308       ,     AD       ,  Direct_Sun  
 2009,  12,  27, 20091227, 2300312   ,361  , 23    ,    312       ,     AD       ,  Direct_Sun  
 2009,  12,  28, 20091228, 2100311   ,362  , 21    ,    311       ,     AD       ,  Direct_Sun  
 2009,  12,  29, 20091229, 2300318   ,363  , 23    ,    318       ,     AD       ,  Direct_Sun  
 2009,  12,  30, 20091230, 2000313   ,364  , 20    ,    313       ,     AD       ,  Direct_Sun  
 2009,  12,  31, 20091231, 2000306   ,365  , 20    ,    306       ,     AD       ,  Direct_Sun  
 2010,  01,  01, 20100101, 2425312   ,  2  ,  0    ,    312       ,     CD       ,  Zenith_Cloud
 2010,  01,  02, 20100102, 2700299   ,  3  ,  3    ,    299       ,     AD       ,  Direct_Sun  
 2010,  01,  03, 20100103, 2325308   ,  3  , 23    ,    308       ,     CD       ,  Zenith_Cloud
 2010,  01,  04, 20100104, 2500292   ,  5  ,  1    ,    292       ,     AD       ,  Direct_Sun  
 2010,  01,  05, 20100105, 2500292   ,  6  ,  1    ,    292       ,     AD       ,  Direct_Sun  
 2010,  01,  06, 20100106, 2000280   ,  6  , 20    ,    280       ,     AD       ,  Direct_Sun  
 2010,  01,  07, 20100107, 2400283   ,  8  ,  0    ,    283       ,     AD       ,  Direct_Sun  
 2010,  01,  08, 20100108, 2200291   ,  8  , 22    ,    291       ,     AD       ,  Direct_Sun  
 2010,  01,  09, 20100109, 2400289   , 10  ,  0    ,    289       ,     AD       ,  Direct_Sun  
 2010,  01,  10, 20100110, 2500281   , 11  ,  1    ,    281       ,     AD       ,  Direct_Sun  
 2010,  01,  11, 20100111, 2400281   , 12  ,  0    ,    281       ,     AD       ,  Direct_Sun  
 2010,  01,  12, 20100112, 2300284   , 12  , 23    ,    284       ,     AD       ,  Direct_Sun  
 2010,  01,  13, 20100113, 2200284   , 13  , 22    ,    284       ,     AD       ,  Direct_Sun  
 2010,  01,  14, 20100114, 2700284   , 15  ,  3    ,    284       ,     AD       ,  Direct_Sun  
 2010,  01,  15, 20100115, 2500278   , 16  ,  1    ,    278       ,     AD       ,  Direct_Sun  
 2010,  01,  16, 20100116, 2400281   , 17  ,  0    ,    281       ,     AD       ,  Direct_Sun  
 2010,  01,  17, 20100117, 2500279   , 18  ,  1    ,    279       ,     AD       ,  Direct_Sun  
 2010,  01,  18, 20100118, 2325270   , 18  , 23    ,    270       ,     CD       ,  Zenith_Cloud
 2010,  01,  19, 20100119, 2400274   , 20  ,  0    ,    274       ,     AD       ,  Direct_Sun  
 2010,  01,  20, 20100120, 2400273   , 21  ,  0    ,    273       ,     AD       ,  Direct_Sun  
 2010,  01,  21, 20100121, 2300274   , 21  , 23    ,    274       ,     AD       ,  Direct_Sun  
 2010,  01,  22, 20100122, 2500272   , 23  ,  1    ,    272       ,     AD       ,  Direct_Sun  
 2010,  01,  23, 20100123, 2400266   , 24  ,  0    ,    266       ,     AD       ,  Direct_Sun  
 2010,  01,  24, 20100124, 2502277   , 25  ,  1    ,    277       ,     AD       ,  Zenith_Blue 
 2010,  01,  25, 20100125, 2202285   , 25  , 22    ,    285       ,     AD       ,  Zenith_Blue 
 2010,  01,  26, 20100126, 2520288   , 27  ,  1    ,    288       ,     CD       ,  Direct_Sun  
 2010,  01,  27, 20100127, 2120292   , 27  , 21    ,    292       ,     CD       ,  Direct_Sun  
 2010,  01,  28, 20100128, 2324273   , 28  , 23    ,    273       ,     CD       ,  Zenith_Cloud
 2010,  01,  29, 20100129, 2520291   , 30  ,  1    ,    291       ,     CD       ,  Direct_Sun  
 2010,  01,  30, 20100130, 2220282   , 30  , 22    ,    282       ,     CD       ,  Direct_Sun  
 2010,  01,  31, 20100131, 2320292   , 31  , 23    ,    292       ,     CD       ,  Direct_Sun  
 2010,  02,  01, 20100201, 2125283   , 32  , 21    ,    283       ,     CD       ,  Zenith_Cloud
 2010,  02,  02, 20100202, 2100268   , 33  , 21    ,    268       ,     AD       ,  Direct_Sun  
 2010,  02,  03, 20100203, 2400262   , 35  ,  0    ,    262       ,     AD       ,  Direct_Sun  
 2010,  02,  04, 20100204, 2324260   , 35  , 23    ,    260       ,     CD       ,  Zenith_Cloud
 2010,  02,  05, 20100205, 2600249   , 37  ,  2    ,    249       ,     AD       ,  Direct_Sun  
 2010,  02,  06, 20100206, 2500259   , 38  ,  1    ,    259       ,     AD       ,  Direct_Sun  
 2010,  02,  07, 20100207, 2300257   , 38  , 23    ,    257       ,     AD       ,  Direct_Sun  
 2010,  02,  08, 20100208, 2300255   , 39  , 23    ,    255       ,     AD       ,  Direct_Sun  
 2010,  02,  09, 20100209, 2900256   , 41  ,  5    ,    256       ,     AD       ,  Direct_Sun  
 2010,  02,  10, 20100210, 2200249   , 41  , 22    ,    249       ,     AD       ,  Direct_Sun  
 2010,  02,  11, 20100211, 2700250   , 43  ,  3    ,    250       ,     AD       ,  Direct_Sun  
 2010,  02,  12, 20100212, 2500248   , 44  ,  1    ,    248       ,     AD       ,  Direct_Sun  
 2010,  02,  13, 20100213, 2300251   , 44  , 23    ,    251       ,     AD       ,  Direct_Sun  
 2010,  02,  14, 20100214, 2700247   , 46  ,  3    ,    247       ,     AD       ,  Direct_Sun  
 2010,  02,  15, 20100215, 2300247   , 46  , 23    ,    247       ,     AD       ,  Direct_Sun  
 2010,  02,  16, 20100216, 2100244   , 47  , 21    ,    244       ,     AD       ,  Direct_Sun  
 2010,  02,  17, 20100217, 2240249   , 48  , 22    ,    249       ,     ADFI     ,  Direct_Sun  
 2010,  02,  18, 20100218, 2460275   , 50  ,  0    ,    275       ,     CDFI     ,  Direct_Sun  
 2010,  02,  19, 20100219, 2260267   , 50  , 22    ,    267       ,     CDFI     ,  Direct_Sun  
 2010,  02,  20, 20100220, 2360249   , 51  , 23    ,    249       ,     CDFI     ,  Direct_Sun  
 2010,  02,  21, 20100221, 2320247   , 52  , 23    ,    247       ,     CD       ,  Direct_Sun  
 2010,  02,  22, 20100222, 2425240   , 54  ,  0    ,    240       ,     CD       ,  Zenith_Cloud
 2010,  02,  23, 20100223, 2320245   , 54  , 23    ,    245       ,     CD       ,  Direct_Sun  
 2010,  02,  24, 20100224, 2320246   , 55  , 23    ,    246       ,     CD       ,  Direct_Sun  
 2010,  02,  25, 20100225, 2460252   , 57  ,  0    ,    252       ,     CDFI     ,  Direct_Sun  
 2010,  02,  26, 20100226, 2220259   , 57  , 22    ,    259       ,     CD       ,  Direct_Sun  
 2010,  02,  27, 20100227, 2360263   , 58  , 23    ,    263       ,     CDFI     ,  Direct_Sun  
 2010,  02,  28, 20100228, 2260263   , 59  , 22    ,    263       ,     CDFI     ,  Direct_Sun  
 2010,  03,  01, 20100301, 2720247   , 61  ,  3    ,    247       ,     CD       ,  Direct_Sun  
 2010,  03,  02, 20100302, 2560247   , 62  ,  1    ,    247       ,     CDFI     ,  Direct_Sun  
 2010,  03,  03, 20100303, 3060264   , 63  ,  6    ,    264       ,     CDFI     ,  Direct_Sun  
 2010,  03,  04, 20100304, 2360247   , 63  , 23    ,    247       ,     CDFI     ,  Direct_Sun  
 2010,  03,  05, 20100305, 2260265   , 64  , 22    ,    265       ,     CDFI     ,  Direct_Sun  
 2010,  03,  06, 20100306, 2160262   , 65  , 21    ,    262       ,     CDFI     ,  Direct_Sun  
