STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120123,-5, , ,s,9999,-133, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120124,-2, , ,s,9999,-92, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120125,26, , ,s,9999,-125, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120126,39, , ,s,9999,-103, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120127,13, , ,s,9999,-98, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120128,-6, , ,s,9999,-67, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120129,2, , ,s,9999,-86, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120130,-19, , ,s,9999,-82, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120131,3, , ,s,9999,-73, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120201,-27, , ,s,9999,-119, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120202,-9, , ,s,9999,-107, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120203,32, , ,s,9999,-117, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120204,16, , ,s,9999,-78, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120205,40, , ,s,9999,-50, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120206,2, , ,s,9999,-65, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120207,-13, , ,s,9999,-108, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120208,30, , ,s,9999,-89, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120209,25, , ,s,9999,-68, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120210,40, , ,s,9999,-85, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120211,60, , ,s,9999,-71, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120212,17, , ,s,9999,-46, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120213,48, , ,s,9999,-57, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120214,47, , ,s,9999,-32, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120215,35, , ,s,9999,-72, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120216,30, , ,s,9999,-30, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120217,5, , ,s,9999,-63, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120218,34, , ,s,9999,-72, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120219,77, , ,s,9999,-87, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120220,86, , ,s,9999,-67, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120221,50, , ,s,9999,-45, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120222,58, , ,s,9999,-20, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120223,67, , ,s,9999,-26, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120224,48, , ,s,9999,-35, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120225,45, , ,s,9999,-36, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120226,65, , ,s,9999,-35, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120227,67, , ,s,9999,-51, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120228,85, , ,s,9999,-26, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120229,96, , ,s,9999,-25, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120301,53, , ,s,9999,-2, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120302,25, , ,s,9999,3, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120303,32, , ,s,9999,-7, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120304,58, , ,s,9999,-23, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120305,50, , ,s,9999,-22, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120306,107, , ,s,9999,-5, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120307,111, , ,s,9999,0, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120308,60, , ,s,9999,-31, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120309,69, , ,s,9999,-44, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120310,66, , ,s,9999,-17, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120311,52, , ,s,9999,-42, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120312,93, , ,s,9999,-54, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120313,146, , ,s,9999,-33, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120314,128, , ,s,9999,25, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120315,104, , ,s,9999,-29, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120316,135, , ,s,9999,36, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120317,85, , ,s,9999,20, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120318,55, , ,s,9999,-12, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120319,65, , ,s,9999,3, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120320,110, , ,s,9999,-8, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120321,136, , ,s,9999,8, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120322,114, , ,s,9999,53, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120323,129, , ,s,9999,29, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120324,150, , ,s,9999,21, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120325,152, , ,s,9999,14, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120326,189, , ,s,9999,27, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120327,239, , ,s,9999,51, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120328,204, , ,s,9999,101, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120329,236, , ,s,9999,94, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120330,173, , ,s,9999,73, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120331,140, , ,s,9999,60, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120401,122, , ,s,9999,35, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120402,105, , ,s,9999,60, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120403,201, , ,s,9999,25, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120404,198, , ,s,9999,47, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120405,194, , ,s,9999,60, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120406,236, , ,s,9999,66, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120407,211, , ,s,9999,28, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120408,254, , ,s,9999,117, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120409,269, , ,s,9999,116, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120410,233, , ,s,9999,161, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120411,194, , ,s,9999,106, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120412,263, , ,s,9999,117, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120413,274, , ,s,9999,97, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120414,298, , ,s,9999,113, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120415,265, , ,s,9999,134, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120416,216, , ,s,9999,96, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120417,258, , ,s,9999,120, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120418,227, , ,s,9999,167, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120419,203, , ,s,9999,132, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120420,161, , ,s,9999,120, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120421,165, , ,s,9999,113, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120422,218, , ,s,9999,113, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120423,245, , ,s,9999,152, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120424,206, , ,s,9999,133, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120425,198, , ,s,9999,144, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120426,243, , ,s,9999,76, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120427,236, , ,s,9999,145, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120428,202, , ,s,9999,120, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120429,212, , ,s,9999,99, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120430,237, , ,s,9999,115, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120501,225, , ,s,9999,159, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120502,303, , ,s,9999,138, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120503,330, , ,s,9999,158, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120504,330, , ,s,9999,170, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120505,306, , ,s,9999,157, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120506,289, , ,s,9999,153, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120507,272, , ,s,9999,184, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120508,315, , ,s,9999,147, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120509,278, , ,s,9999,160, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120510,305, , ,s,9999,168, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120511,264, , ,s,9999,198, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120512,235, , ,s,9999,150, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120513,253, , ,s,9999,142, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120514,259, , ,s,9999,113, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120515,266, , ,s,9999,108, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120516,272, , ,s,9999,155, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120517,294, , ,s,9999,154, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120518,315, , ,s,9999,152, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120519,307, , ,s,9999,208, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120520,287, , ,s,9999,191, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120521,259, , ,s,9999,178, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120522,281, , ,s,9999,200, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120523,277, , ,s,9999,194, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120524,286, , ,s,9999,181, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120525,276, , ,s,9999,163, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120526,332, , ,s,9999,139, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120527,318, , ,s,9999,174, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120528,334, , ,s,9999,184, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120529,292, , ,s,9999,186, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120530,278, , ,s,9999,150, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120531,278, , ,s,9999,151, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120601,232, , ,s,9999,161, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120602,287, , ,s,9999,170, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120603,251, , ,s,9999,190, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120604,326, , ,s,9999,175, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120605,337, , ,s,9999,200, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120606,311, , ,s,9999,217, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120607,316, , ,s,9999,213, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120608,331, , ,s,9999,210, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120609,333, , ,s,9999,189, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120610,289, , ,s,9999,180, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120611,324, , ,s,9999,165, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120612,306, , ,s,9999,189, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120613,271, , ,s,9999,191, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120614,292, , ,s,9999,190, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120615,298, , ,s,9999,175, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120616,355, , ,s,9999,168, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120617,380, , ,s,9999,211, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120618,344, , ,s,9999,257, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120619,300, , ,s,9999,211, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120620,305, , ,s,9999,215, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120621,321, , ,s,9999,220, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120622,297, , ,s,9999,207, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120623,267, , ,s,9999,221, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120624,263, , ,s,9999,223, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120625,272, , ,s,9999,207, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120626,278, , ,s,9999,215, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120627,286, , ,s,9999,212, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120628,254, , ,s,9999,207, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120629,250, , ,s,9999,203, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120630,340, , ,s,9999,215, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120701,353, , ,s,9999,231, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120702,362, , ,s,9999,241, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120703,365, , ,s,9999,226, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120704,331, , ,s,9999,243, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120705,274, , ,s,9999,223, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120706,263, , ,s,9999,217, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120707,323, , ,s,9999,249, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120708,308, , ,s,9999,253, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120709,275, , ,s,9999,234, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120710,327, , ,s,9999,210, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120711,323, , ,s,9999,210, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120712,324, , ,s,9999,234, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120713,303, , ,s,9999,228, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120714,318, , ,s,9999,237, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120715,332, , ,s,9999,216, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120716,339, , ,s,9999,226, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120717,321, , ,s,9999,241, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120718,305, , ,s,9999,231, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120719,310, , ,s,9999,246, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120720,328, , ,s,9999,260, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120721,309, , ,s,9999,238, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120722,354, , ,s,9999,231, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120723,324, , ,s,9999,226, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120724,323, , ,s,9999,247, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120725,305, , ,s,9999,257, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120726,270, , ,s,9999,249, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120727,299, , ,s,9999,245, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120728,318, , ,s,9999,253, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120729,358, , ,s,9999,235, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120730,309, , ,s,9999,254, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120731,265, , ,s,9999,195, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120801,235, , ,s,9999,199, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120802,307, , ,s,9999,198, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120803,306, , ,s,9999,245, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120804,324, , ,s,9999,230, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120805,313, , ,s,9999,248, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120806,324, , ,s,9999,241, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120807,320, , ,s,9999,250, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120808,328, , ,s,9999,265, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120809,334, , ,s,9999,235, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120810,326, , ,s,9999,233, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120811,292, , ,s,9999,228, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120812,287, , ,s,9999,204, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120813,297, , ,s,9999,211, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120814,254, , ,s,9999,206, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120815,316, , ,s,9999,173, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120816,311, , ,s,9999,214, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120817,293, , ,s,9999,226, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120818,266, , ,s,9999,230, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120819,311, , ,s,9999,210, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120820,321, , ,s,9999,233, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120821,285, , ,s,9999,211, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120822,282, , ,s,9999,168, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120823,290, , ,s,9999,172, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120824,293, , ,s,9999,178, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120825,290, , ,s,9999,181, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120826,297, , ,s,9999,207, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120827,292, , ,s,9999,236, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120828,329, , ,s,9999,226, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120829,351, , ,s,9999,226, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120830,327, , ,s,9999,245, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120831,319, , ,s,9999,250, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120901,299, , ,s,9999,240, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120902,261, , ,s,9999,182, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120903,256, , ,s,9999,176, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120904,272, , ,s,9999,129, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120905,273, , ,s,9999,139, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120906,237, , ,s,9999,157, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120907,255, , ,s,9999,179, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120908,267, , ,s,9999,194, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120909,277, , ,s,9999,182, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120910,274, , ,s,9999,195, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120911,250, , ,s,9999,203, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120912,244, , ,s,9999,184, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120913,256, , ,s,9999,121, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120914,257, , ,s,9999,127, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120915,271, , ,s,9999,138, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120916,268, , ,s,9999,140, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120917,278, , ,s,9999,138, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120918,293, , ,s,9999,143, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120919,289, , ,s,9999,149, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120920,279, , ,s,9999,166, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120921,263, , ,s,9999,177, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120922,265, , ,s,9999,189, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120923,278, , ,s,9999,169, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120924,253, , ,s,9999,180, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120925,239, , ,s,9999,163, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120926,279, , ,s,9999,131, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120927,232, , ,s,9999,139, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120928,237, , ,s,9999,154, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120929,250, , ,s,9999,96, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120930,264, , ,s,9999,105, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20121001,261, , ,s,9999,104, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20121002,259, , ,s,9999,113, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20121003,256, , ,s,9999,157, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20121004,251, , ,s,9999,103, , ,s,9999
