"Year","Month","Day","pm2.5","Time"
2015,9,12,7.625,2015-09-12
2015,9,13,18.9583333333333,2015-09-13
2015,9,14,58.5909090909091,2015-09-14
2015,9,15,105.875,2015-09-15
2015,9,16,127.166666666667,2015-09-16
2015,9,17,138.75,2015-09-17
2015,9,18,73.0416666666667,2015-09-18
2015,9,19,19.0416666666667,2015-09-19
2015,9,20,80.2916666666667,2015-09-20
2015,9,21,79.7083333333333,2015-09-21
2015,9,22,115.875,2015-09-22
2015,9,23,28.6666666666667,2015-09-23
2015,9,24,89.875,2015-09-24
2015,9,25,19.8260869565217,2015-09-25
2015,9,26,27.625,2015-09-26
2015,9,27,45.8333333333333,2015-09-27
2015,9,28,47.6666666666667,2015-09-28
2015,9,29,41.5,2015-09-29
2015,9,30,23.375,2015-09-30
2015,10,1,11.8571428571429,2015-10-01
2015,10,2,23.0833333333333,2015-10-02
2015,10,3,23.0833333333333,2015-10-03
2015,10,4,109.708333333333,2015-10-04
2015,10,5,202.5,2015-10-05
2015,10,6,267.708333333333,2015-10-06
2015,10,7,219.958333333333,2015-10-07
2015,10,8,8.95833333333333,2015-10-08
2015,10,9,18.5652173913043,2015-10-09
2015,10,10,6.26315789473684,2015-10-10
2015,10,11,7.04166666666667,2015-10-11
2015,10,12,13.7083333333333,2015-10-12
2015,10,13,40.4583333333333,2015-10-13
2015,10,14,115.5,2015-10-14
2015,10,15,112.583333333333,2015-10-15
2015,10,16,214.5,2015-10-16
2015,10,17,302.666666666667,2015-10-17
2015,10,18,51.25,2015-10-18
2015,10,19,63.5,2015-10-19
2015,10,20,75.1666666666667,2015-10-20
2015,10,21,52.125,2015-10-21
2015,10,22,29.9166666666667,2015-10-22
2015,10,23,51.625,2015-10-23
2015,10,24,51.0833333333333,2015-10-24
2015,10,25,30.2916666666667,2015-10-25
2015,10,26,30.5833333333333,2015-10-26
2015,10,27,14.7083333333333,2015-10-27
2015,10,28,7.75,2015-10-28
2015,10,29,9.16666666666667,2015-10-29
2015,10,30,25.6666666666667,2015-10-30
2015,10,31,45.5,2015-10-31
2015,11,1,75.5,2015-11-01
2015,11,2,90.7916666666667,2015-11-02
2015,11,3,165.291666666667,2015-11-03
2015,11,4,207.583333333333,2015-11-04
2015,11,5,102.791666666667,2015-11-05
2015,11,6,17.25,2015-11-06
2015,11,7,15.3333333333333,2015-11-07
2015,11,8,54.4166666666667,2015-11-08
2015,11,9,144.208333333333,2015-11-09
2015,11,10,136.125,2015-11-10
2015,11,11,117.708333333333,2015-11-11
2015,11,12,165.583333333333,2015-11-12
2015,11,13,206.666666666667,2015-11-13
2015,11,14,259.291666666667,2015-11-14
2015,11,15,202.083333333333,2015-11-15
2015,11,16,56.7083333333333,2015-11-16
2015,11,17,55.125,2015-11-17
2015,11,18,62.0833333333333,2015-11-18
2015,11,19,82.75,2015-11-19
2015,11,20,68.5416666666667,2015-11-20
2015,11,21,47.7916666666667,2015-11-21
2015,11,22,50.375,2015-11-22
2015,11,23,25.625,2015-11-23
2015,11,24,31.4166666666667,2015-11-24
2015,11,25,49.7083333333333,2015-11-25
2015,11,26,36.0833333333333,2015-11-26
2015,11,27,251.375,2015-11-27
2015,11,28,300.541666666667,2015-11-28
2015,11,29,253.166666666667,2015-11-29
2015,11,30,412.75,2015-11-30
2015,12,1,464.375,2015-12-01
2015,12,2,6.75,2015-12-02
2015,12,3,9.54166666666667,2015-12-03
2015,12,4,29.375,2015-12-04
2015,12,5,40.5416666666667,2015-12-05
2015,12,6,160,2015-12-06
2015,12,7,183.25,2015-12-07
2015,12,8,270.916666666667,2015-12-08
2015,12,9,266.208333333333,2015-12-09
2015,12,10,96.875,2015-12-10
2015,12,11,44.8333333333333,2015-12-11
2015,12,12,159.041666666667,2015-12-12
2015,12,13,188.125,2015-12-13
2015,12,14,144.375,2015-12-14
2015,12,15,6.08333333333333,2015-12-15
2015,12,16,7.58333333333333,2015-12-16
2015,12,17,60.695652173913,2015-12-17
2015,12,18,74.2916666666667,2015-12-18
2015,12,19,171,2015-12-19
2015,12,20,238.208333333333,2015-12-20
2015,12,21,241.125,2015-12-21
2015,12,22,336.958333333333,2015-12-22
2015,12,23,254.541666666667,2015-12-23
2015,12,24,100.416666666667,2015-12-24
2015,12,25,537.25,2015-12-25
2015,12,26,254.333333333333,2015-12-26
2015,12,27,56.2083333333333,2015-12-27
2015,12,28,112.416666666667,2015-12-28
2015,12,29,331.875,2015-12-29
2015,12,30,101.75,2015-12-30
2015,12,31,70.875,2015-12-31
